fdc_id,english_name,russian_name,1003,1004,1005,1008,1018,1051,1057,1058,1079,1087,1089,1090,1091,1092,1093,1095,1098,1103,1105,1106,1107,1108,1109,1114,1120,1122,1123,1162,1165,1166,1167,1175,1177,1178,1180,1185,1186,1187,1190,1242,1246,1253,1258,1259,1260,1261,1262,1263,1264,1265,1266,1268,1269,1270,1271,1272,1275,1276,1277,1278,1279,1280,1292,1293,2000
1098186,"Beef, neck bones, cooked",,29.87,19.06,0.0,299,0.0,50.03,0,0,0.0,17,2.51,20,181,240,372,6.92,0.103,28.1,0,0,0,0,0.53,0.3,0,0,0,0.0,0.06,0.177,4.237,0.293,9,2.2,113.7,1.9,0,9,9,0.0,0.0,119,7.557,0.0,0.0,0.0,0.054,0.05,0.604,4.631,2.217,7.38,0.473,0.208,0.023,0.001,0.797,0.0,0.031,0.003,0.0,0.016,8.207,0.724,0.0
1098187,"Beef, shortribs, cooked, NS as to fat eaten",,30.5,17.98,0.0,293,0.0,49.74,0,0,0.0,11,3.33,22,233,310,380,7.74,0.106,21.9,0,0,0,0,0.14,0.3,0,0,0,0.0,0.064,0.2,3.181,0.278,7,3.43,116.2,1.9,0,7,7,0.0,0.0,92,7.676,0.0,0.0,0.0,0.01,0.01,0.565,4.314,2.42,6.981,0.426,0.05,0.05,0.001,0.625,0.0,0.01,0.003,0.0,0.015,7.914,0.545,0.0
1098188,"Beef, shortribs, cooked, lean and fat eaten",,21.39,41.63,0.0,467,0.0,35.43,0,0,0.0,12,2.29,15,161,222,372,4.84,0.098,20.6,0,0,0,0,0.29,0.7,0,0,0,0.0,0.05,0.149,2.432,0.218,5,2.6,81.5,2.4,0,5,5,0.0,0.0,93,17.652,0.0,0.0,0.0,0.129,0.119,1.369,10.393,4.879,16.095,0.972,0.496,0.03,0.001,1.765,0.0,0.079,0.003,0.0,0.016,18.723,1.517,0.0
1098189,"Beef, shortribs, cooked, lean only eaten",,30.5,17.98,0.0,293,0.0,49.74,0,0,0.0,11,3.33,22,233,310,380,7.74,0.106,21.9,0,0,0,0,0.14,0.3,0,0,0,0.0,0.064,0.2,3.181,0.278,7,3.43,116.2,1.9,0,7,7,0.0,0.0,92,7.676,0.0,0.0,0.0,0.01,0.01,0.565,4.314,2.42,6.981,0.426,0.05,0.05,0.001,0.625,0.0,0.01,0.003,0.0,0.015,7.914,0.545,0.0
1098190,"Beef, shortribs, barbecued, with sauce, NS as to fat eaten",,15.98,30.81,12.74,397,0.0,38.98,0,0,0.3,19,1.88,15,124,236,357,3.61,0.095,15.6,0,3,42,0,0.46,0.5,1,1422,28,0.2,0.044,0.127,1.974,0.184,4,1.91,62.0,2.3,0,4,4,0.0,0.0,69,12.993,0.001,0.0,0.0,0.095,0.088,1.007,7.649,3.59,11.848,0.74,0.371,0.022,0.001,1.298,0.0,0.062,0.002,0.007,0.012,13.792,1.147,10.39
1098191,"Beef, shortribs, barbecued, with sauce, lean and fat eaten",,15.98,30.81,12.74,397,0.0,38.98,0,0,0.3,19,1.88,15,124,236,357,3.61,0.095,15.6,0,3,42,0,0.46,0.5,1,1422,28,0.2,0.044,0.127,1.974,0.184,4,1.91,62.0,2.3,0,4,4,0.0,0.0,69,12.993,0.001,0.0,0.0,0.095,0.088,1.007,7.649,3.59,11.848,0.74,0.371,0.022,0.001,1.298,0.0,0.062,0.002,0.007,0.012,13.792,1.147,10.39
1098192,"Beef, shortribs, barbecued, with sauce, lean only eaten",,22.68,13.42,12.74,269,0.0,49.5,0,0,0.3,18,2.65,20,178,301,363,5.74,0.101,16.5,0,3,39,0,0.35,0.2,1,1351,26,0.2,0.054,0.164,2.516,0.226,6,2.52,87.5,1.9,0,6,6,0.0,0.0,68,5.658,0.001,0.0,0.0,0.007,0.007,0.416,3.18,1.782,5.147,0.339,0.043,0.036,0.001,0.459,0.0,0.011,0.002,0.007,0.011,5.844,0.433,10.39
1098193,"Beef, cow head, cooked",,25.89,16.45,0.0,257,0.0,56.5,0,0,0.0,13,2.18,20,179,269,372,5.06,0.074,28.1,3,3,0,0,0.31,0.2,0,0,0,0.0,0.067,0.187,5.413,0.474,7,1.8,82.6,1.4,0,7,7,0.0,0.0,86,6.726,0.0,0.0,0.0,0.024,0.024,0.481,3.821,2.198,6.584,0.568,0.086,0.045,0.001,0.589,0.0,0.03,0.003,0.0,0.012,7.345,0.727,0.0
1098194,"Beef, roast, roasted, NS as to fat eaten",,28.57,4.94,0.0,167,0.0,65.31,0,0,0.0,11,2.57,16,221,304,373,4.61,0.063,29.0,1,1,0,0,0.31,0.0,0,0,0,0.0,0.07,0.221,6.408,0.572,7,1.76,91.7,1.6,0,7,7,0.0,0.0,75,1.781,0.0,0.0,0.0,0.002,0.001,0.118,1.063,0.568,1.859,0.185,0.011,0.036,0.001,0.162,0.0,0.003,0.002,0.0,0.013,2.048,0.259,0.0
1098195,"Beef, roast, roasted, lean and fat eaten",,29.65,4.45,0.0,159,0.0,64.03,0,0,0.0,16,2.86,15,268,381,389,4.5,0.059,27.0,4,4,0,0,0.28,0.0,0,0,0,0.0,0.077,0.287,7.863,0.773,5,2.0,79.0,1.9,0,5,5,0.0,0.0,76,1.657,0.0,0.0,0.0,0.005,0.003,0.1,0.943,0.537,1.698,0.216,0.006,0.044,0.001,0.136,0.0,0.008,0.002,0.0,0.011,1.902,0.298,0.0
1098196,"Beef, roast, roasted, lean only eaten",,29.13,3.71,0.0,150,0.0,65.82,0,0,0.0,15,2.35,13,233,314,417,4.42,0.056,27.8,1,1,0,0,0.29,0.0,0,0,0,0.0,0.043,0.248,6.133,0.397,5,1.51,72.0,1.9,0,5,5,0.0,0.0,76,1.368,0.0,0.0,0.0,0.004,0.002,0.084,0.79,0.432,1.411,0.198,0.006,0.044,0.002,0.116,0.0,0.007,0.004,0.0,0.012,1.587,0.283,0.0
1098197,"Beef, roast, canned",,27.45,11.34,0.0,219,0.0,61.56,0,0,0.0,6,2.81,26,230,367,63,6.67,0.119,26.8,0,0,0,0,0.17,0.2,0,0,0,0.0,0.09,0.26,3.59,0.38,8,2.8,104.5,1.5,0,8,8,0.0,0.0,82,4.24,0.0,0.0,0.0,0.02,0.02,0.33,2.59,1.29,4.24,0.32,0.09,0.03,0.001,0.43,0.0,0.01,0.003,0.0,0.016,4.68,0.44,0.0
1098198,"Beef, pot roast, braised or boiled, NS as to fat eaten",,30.8,13.19,0.0,251,0.0,54.35,0,0,0.0,13,3.65,23,233,261,393,10.18,0.147,26.5,0,0,0,0,0.14,0.2,0,0,0,0.0,0.079,0.278,2.648,0.288,6,2.45,117.3,1.7,0,6,6,0.0,0.0,105,5.117,0.0,0.0,0.0,0.01,0.01,0.387,2.985,1.716,5.216,0.357,0.03,0.04,0.001,0.456,0.0,0.01,0.003,0.0,0.015,5.682,0.436,0.0
1098199,"Beef, pot roast, braised or boiled, lean and fat eaten",,29.09,4.34,0.0,155,0.0,64.97,0,0,0.0,13,2.89,10,177,212,397,4.55,0.057,27.4,3,3,0,0,0.28,0.0,0,0,0,0.0,0.035,0.247,4.382,0.274,3,1.22,72.0,1.9,0,3,3,0.0,0.0,77,1.679,0.0,0.0,0.0,0.005,0.004,0.102,0.957,0.545,1.721,0.218,0.006,0.043,0.001,0.138,0.0,0.009,0.002,0.0,0.011,1.928,0.303,0.0
1098200,"Beef, pot roast, braised or boiled, lean only eaten",,30.8,13.19,0.0,251,0.0,54.35,0,0,0.0,13,3.65,23,233,261,393,10.18,0.147,26.5,0,0,0,0,0.14,0.2,0,0,0,0.0,0.079,0.278,2.648,0.288,6,2.45,117.3,1.7,0,6,6,0.0,0.0,105,5.117,0.0,0.0,0.0,0.01,0.01,0.387,2.985,1.716,5.216,0.357,0.03,0.04,0.001,0.456,0.0,0.01,0.003,0.0,0.015,5.682,0.436,0.0
1098201,"Beef, stew meat, cooked, NS as to fat eaten",,30.8,13.19,0.0,251,0.0,54.35,0,0,0.0,13,3.65,23,233,261,393,10.18,0.147,26.5,0,0,0,0,0.14,0.2,0,0,0,0.0,0.079,0.278,2.648,0.288,6,2.45,117.3,1.7,0,6,6,0.0,0.0,105,5.117,0.0,0.0,0.0,0.01,0.01,0.387,2.985,1.716,5.216,0.357,0.03,0.04,0.001,0.456,0.0,0.01,0.003,0.0,0.015,5.682,0.436,0.0
1098202,"Beef, stew meat, cooked, lean and fat eaten",,34.05,10.05,0.0,236,0.0,54.23,0,0,0.0,5,3.13,24,213,316,367,4.3,0.117,32.2,0,0,0,0,0.17,0.2,0,0,0,0.0,0.069,0.238,3.62,0.268,9,2.6,129.7,1.7,0,9,9,0.0,0.0,89,3.749,0.0,0.0,0.0,0.02,0.02,0.288,2.311,1.121,3.729,0.288,0.089,0.03,0.001,0.377,0.0,0.01,0.003,0.0,0.016,4.115,0.417,0.0
1098203,"Beef, stew meat, cooked, lean only eaten",,30.8,13.19,0.0,251,0.0,54.35,0,0,0.0,13,3.65,23,233,261,393,10.18,0.147,26.5,0,0,0,0,0.14,0.2,0,0,0,0.0,0.079,0.278,2.648,0.288,6,2.45,117.3,1.7,0,6,6,0.0,0.0,105,5.117,0.0,0.0,0.0,0.01,0.01,0.387,2.985,1.716,5.216,0.357,0.03,0.04,0.001,0.456,0.0,0.01,0.003,0.0,0.015,5.682,0.436,0.0
1098204,"Corned beef, cooked, NS as to fat eaten",,18.17,18.98,0.47,251,0.0,59.79,0,0,0.0,8,1.86,12,125,145,973,4.58,0.154,32.8,0,0,0,0,0.16,0.1,0,0,0,0.0,0.026,0.17,3.03,0.23,6,1.63,69.2,1.5,0,6,6,0.0,0.0,98,6.34,0.0,0.0,0.0,0.04,0.02,0.5,3.69,1.74,7.78,0.54,0.13,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,9.22,0.67,0.0
1098205,"Corned beef, cooked, lean and fat eaten",,18.17,18.98,0.47,251,0.0,59.79,0,0,0.0,8,1.86,12,125,145,973,4.58,0.154,32.8,0,0,0,0,0.16,0.1,0,0,0,0.0,0.026,0.17,3.03,0.23,6,1.63,69.2,1.5,0,6,6,0.0,0.0,98,6.34,0.0,0.0,0.0,0.04,0.02,0.5,3.69,1.74,7.78,0.54,0.13,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,9.22,0.67,0.0
1098206,"Corned beef, cooked, lean only eaten",,27.1,14.93,0.0,250,0.0,57.72,0,0,0.0,12,2.08,14,111,136,897,3.57,0.064,42.9,0,0,0,0,0.15,0.2,0,0,0,0.0,0.02,0.147,2.43,0.13,9,1.62,89.2,1.6,0,9,9,0.0,0.0,86,6.18,0.0,0.0,0.0,0.1,0.07,0.42,3.04,2.29,5.0,0.42,0.21,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,5.96,0.63,0.0
1098207,"Corned beef, canned, ready-to-eat",,27.1,14.93,0.0,250,0.0,57.72,0,0,0.0,12,2.08,14,111,136,897,3.57,0.064,42.9,0,0,0,0,0.15,0.2,0,0,0,0.0,0.02,0.147,2.43,0.13,9,1.62,89.2,1.6,0,9,9,0.0,0.0,86,6.18,0.0,0.0,0.0,0.1,0.07,0.42,3.04,2.29,5.0,0.42,0.21,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,5.96,0.63,0.0
1098208,"Beef brisket, cooked, NS as to fat eaten",,29.5,10.0,0.0,216,0.0,57.23,0,0,0.0,6,2.79,23,239,283,392,6.83,0.118,24.3,0,0,0,0,0.14,0.2,0,0,0,0.0,0.069,0.218,3.679,0.288,8,2.58,112.4,1.6,0,8,8,0.0,0.0,92,3.6,0.0,0.0,0.0,0.0,0.0,0.307,2.231,1.061,4.145,0.238,0.02,0.04,0.001,0.456,0.0,0.01,0.003,0.0,0.015,4.611,0.298,0.0
1098209,"Beef brisket, cooked, lean and fat eaten",,26.57,19.36,0.0,289,0.0,51.11,0,0,0.0,7,2.51,21,214,257,387,5.91,0.107,23.1,0,0,0,0,0.19,0.3,0,0,0,0.0,0.069,0.198,3.342,0.268,7,2.43,101.2,1.8,0,7,7,0.0,0.0,92,7.467,0.0,0.0,0.0,0.05,0.04,0.625,4.641,2.112,7.705,0.456,0.179,0.03,0.001,0.873,0.0,0.03,0.003,0.0,0.016,8.608,0.664,0.0
1098210,"Beef brisket, cooked, lean only eaten",,29.5,10.0,0.0,216,0.0,57.23,0,0,0.0,6,2.79,23,239,283,392,6.83,0.118,24.3,0,0,0,0,0.14,0.2,0,0,0,0.0,0.069,0.218,3.679,0.288,8,2.58,112.4,1.6,0,8,8,0.0,0.0,92,3.6,0.0,0.0,0.0,0.0,0.0,0.307,2.231,1.061,4.145,0.238,0.02,0.04,0.001,0.456,0.0,0.01,0.003,0.0,0.015,4.611,0.298,0.0
1098211,"Beef, sandwich steak, flaked, formed, thinly sliced",,18.41,27.81,0.0,329,0.0,53.17,0,0,0.0,8,1.88,16,138,234,52,4.67,0.073,17.3,0,0,0,0,0.32,0.4,0,0,0,0.0,0.056,0.152,2.936,0.184,6,1.87,74.1,1.6,0,6,6,0.0,0.0,73,11.69,0.0,0.0,0.0,0.064,0.101,0.929,6.869,3.657,10.576,0.683,0.27,0.024,0.001,1.154,0.0,0.055,0.002,0.0,0.013,11.85,0.992,0.0
1098212,"Ground beef, raw",,17.44,19.07,0.0,247,0.0,62.58,0,0,0.0,17,1.97,17,160,274,66,4.23,0.062,15.2,4,4,0,0,0.17,0.1,0,0,0,0.0,0.043,0.151,4.305,0.328,7,2.15,57.3,1.7,0,7,7,0.0,0.0,71,7.291,0.0,0.0,0.0,0.0,0.013,0.565,4.104,2.275,7.315,0.404,0.063,0.035,0.0,0.689,0.0,0.063,0.0,0.0,0.002,8.48,0.505,0.0
1098213,"Ground beef, cooked",,25.54,16.82,0.0,260,0.0,56.32,0,0,0.0,24,2.47,20,192,302,396,6.2,0.08,21.3,3,3,0,0,0.12,0.0,0,0,0,0.0,0.047,0.175,5.07,0.364,10,2.7,80.2,1.7,0,10,10,0.0,0.0,87,6.453,0.0,0.0,0.0,0.0,0.012,0.481,3.606,1.998,6.438,0.381,0.056,0.047,0.0,0.611,0.0,0.054,0.0,0.0,0.002,7.497,0.495,0.0
1098214,"Ground beef patty, cooked",,25.45,18.18,0.0,272,0.0,55.2,0,0,0.0,27,2.41,20,190,294,383,6.17,0.077,21.3,3,3,0,0,0.12,0.0,0,0,0,0.0,0.048,0.175,4.919,0.356,10,2.75,79.4,1.9,0,10,10,0.0,0.0,87,6.95,0.0,0.0,0.0,0.0,0.013,0.526,3.901,2.103,6.993,0.4,0.057,0.048,0.0,0.669,0.0,0.06,0.0,0.0,0.0,8.194,0.514,0.0
1098215,"Beef, bacon, cooked",,31.3,34.4,1.4,449,0.0,26.2,0,0,0.0,9,3.14,27,236,412,1500,6.37,0.116,26.8,0,0,0,0,0.29,0.2,0,0,0,0.0,0.09,0.26,6.47,0.31,8,3.45,119.2,2.8,0,8,8,0.0,0.0,119,14.35,0.0,0.0,0.0,0.13,0.1,1.22,7.66,4.48,14.58,1.25,0.33,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,16.85,1.58,0.0
1098216,"Beef, bacon, reduced sodium, cooked",,37.04,41.78,1.43,541,0.0,12.32,0,0,0.0,11,1.44,33,533,565,1030,3.5,0.164,62.0,11,11,0,0,0.31,1.0,0,0,0,0.0,0.404,0.264,11.099,0.349,2,1.23,123.2,0.1,0,2,2,0.0,0.0,110,13.739,0.0,0.0,0.0,0.005,0.0,0.532,8.732,4.287,16.915,4.0,0.2,0.154,0.0,1.212,0.0,0.32,0.0,0.0,0.0,18.52,4.548,0.0
1098217,"Beef, dried, chipped, uncooked",,31.1,1.94,2.76,153,0.0,53.8,0,0,0.0,8,2.42,19,181,235,2790,4.93,0.074,32.4,0,0,0,0,0.38,0.0,0,0,0,0.0,0.065,0.163,5.164,0.386,10,1.59,0.0,1.3,0,10,10,0.0,0.0,79,0.95,0.0,0.0,0.0,0.0,0.0,0.07,0.588,0.292,0.762,0.055,0.005,0.01,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.84,0.07,2.7
1098218,"Beef, dried, chipped, cooked in fat",,28.12,11.32,2.5,225,0.0,48.65,0,0,0.0,7,2.19,17,164,213,2523,4.47,0.067,29.3,0,0,0,0,0.4,0.2,0,0,0,0.0,0.059,0.147,4.67,0.349,9,1.44,4.8,1.2,0,9,9,0.0,0.0,81,4.61,0.0,0.0,0.0,0.01,0.019,0.188,2.809,1.556,4.632,1.026,0.1,0.009,0.0,0.329,0.0,0.096,0.0,0.0,0.0,5.075,1.135,2.44
1098219,Beef jerky,,33.2,25.6,11.0,410,0.0,23.36,0,0,1.8,20,5.42,51,407,597,1785,8.11,0.227,10.7,0,0,0,0,0.49,0.3,0,0,0,0.0,0.154,0.142,1.732,0.179,134,0.99,109.1,2.3,0,134,134,0.0,0.0,48,10.85,0.0,0.0,0.0,0.015,0.162,0.819,5.72,3.897,10.099,0.81,0.185,0.016,0.0,1.135,0.0,0.071,0.0,0.0,0.0,11.305,1.011,9.0
1098220,"Beef, baby food, NS as to strained or junior",,12.03,2.52,2.43,81,0.0,82.44,0,0,0.0,5,0.98,11,93,187,41,2.22,0.148,2.9,0,0,0,0,0.37,0.4,0,0,0,2.1,0.013,0.135,2.495,0.039,8,1.26,37.6,0.6,0,8,8,0.0,0.0,51,1.18,0.0,0.0,0.0,0.0,0.0,0.06,0.53,0.54,0.86,0.09,0.04,0.01,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.95,0.16,0.0
1098221,"Beef, baby food, strained",,12.03,2.52,2.43,81,0.0,82.44,0,0,0.0,5,0.98,11,93,187,41,2.22,0.148,2.9,0,0,0,0,0.37,0.4,0,0,0,2.1,0.013,0.135,2.495,0.039,8,1.26,37.6,0.6,0,8,8,0.0,0.0,51,1.18,0.0,0.0,0.0,0.0,0.0,0.06,0.53,0.54,0.86,0.09,0.04,0.01,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.95,0.16,0.0
1098222,"Beef, baby food, junior",,12.03,2.52,2.43,81,0.0,82.44,0,0,0.0,5,0.98,11,93,187,41,2.22,0.148,2.9,0,0,0,0,0.37,0.4,0,0,0,2.1,0.013,0.135,2.495,0.039,8,1.26,37.6,0.6,0,8,8,0.0,0.0,51,1.18,0.0,0.0,0.0,0.0,0.0,0.06,0.53,0.54,0.86,0.09,0.04,0.01,0.0,0.07,0.02,0.0,0.0,0.0,0.0,0.95,0.16,0.0
1098223,"Pork, NS as to cut, cooked, NS as to fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098224,"Pork, NS as to cut, cooked, lean and fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098225,"Pork, NS as to cut, cooked, lean only eaten",,29.13,4.55,0.09,164,0.0,63.43,0,0,0.0,6,0.51,32,289,486,524,1.98,0.068,51.0,0,0,0,0,0.21,0.4,0,0,0,0.0,0.593,0.259,8.607,0.583,0,0.57,77.5,0.0,0,0,0,0.0,0.0,81,1.537,0.0,0.0,0.0,0.002,0.002,0.056,0.977,0.487,1.772,0.397,0.014,0.058,0.0,0.127,0.0,0.03,0.0,0.0,0.001,1.931,0.49,0.0
1098226,"Pork, NS as to cut, fried, NS as to fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098227,"Pork, NS as to cut, fried, lean and fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098228,"Pork, NS as to cut, fried, lean only eaten",,29.13,4.55,0.09,164,0.0,63.43,0,0,0.0,6,0.51,32,289,486,524,1.98,0.068,51.0,0,0,0,0,0.21,0.4,0,0,0,0.0,0.593,0.259,8.607,0.583,0,0.57,77.5,0.0,0,0,0,0.0,0.0,81,1.537,0.0,0.0,0.0,0.002,0.002,0.056,0.977,0.487,1.772,0.397,0.014,0.058,0.0,0.127,0.0,0.03,0.0,0.0,0.001,1.931,0.49,0.0
1098229,"Pork, NS as to cut, breaded or floured, fried, NS as to fat eaten",,25.0,11.21,16.26,271,0.0,44.79,0,0,1.0,51,1.63,34,263,404,551,1.87,0.113,45.1,17,17,0,0,0.96,0.5,1,0,52,0.0,0.588,0.311,7.462,0.456,19,0.56,84.1,8.4,12,7,28,0.0,0.0,96,2.48,0.0,0.0,0.0,0.002,0.002,0.044,1.643,0.735,4.228,2.96,0.351,0.061,0.006,0.132,0.0,0.047,0.0,0.0,0.002,4.412,3.399,1.43
1098230,"Pork, NS as to cut, breaded or floured, fried, lean and fat eaten",,23.97,15.44,16.2,305,0.0,41.73,0,0,1.0,53,1.63,33,253,384,544,1.82,0.113,42.7,17,17,0,0,0.95,0.6,1,0,52,0.0,0.567,0.303,7.172,0.437,19,0.61,82.0,8.4,12,7,28,0.0,0.0,98,3.715,0.0,0.0,0.0,0.004,0.004,0.087,2.39,1.156,6.37,3.674,0.385,0.074,0.006,0.18,0.0,0.085,0.0,0.0,0.002,6.642,4.172,1.43
1098231,"Pork, NS as to cut, breaded or floured, fried, lean only eaten",,25.0,11.21,16.26,271,0.0,44.79,0,0,1.0,51,1.63,34,263,404,551,1.87,0.113,45.1,17,17,0,0,0.96,0.5,1,0,52,0.0,0.588,0.311,7.462,0.456,19,0.56,84.1,8.4,12,7,28,0.0,0.0,96,2.48,0.0,0.0,0.0,0.002,0.002,0.044,1.643,0.735,4.228,2.96,0.351,0.061,0.006,0.132,0.0,0.047,0.0,0.0,0.002,4.412,3.399,1.43
1098232,"Pork, pickled, NS as to cut",,11.63,10.02,0.01,140,0.0,75.0,0,0,0.0,32,0.31,11,87,13,946,0.2,0.037,15.8,11,11,0,0,0.21,0.4,0,0,0,0.0,0.006,0.015,0.22,0.007,1,0.21,44.5,0.0,0,1,1,0.0,0.0,83,2.945,0.0,0.0,0.0,0.0,0.0,0.121,2.075,0.704,5.196,0.668,0.028,0.051,0.0,0.386,0.0,0.095,0.0,0.0,0.0,5.677,0.784,0.0
1098233,"Pork, ground or patty, cooked",,25.48,20.6,0.0,295,0.0,52.31,0,0,0.0,22,1.28,24,224,359,395,3.18,0.044,35.1,2,2,0,0,0.21,0.5,0,0,0,0.7,0.7,0.218,4.171,0.388,6,0.54,87.6,0.0,0,6,6,0.0,0.0,93,7.656,0.0,0.0,0.0,0.01,0.01,0.327,4.631,2.479,8.261,1.626,0.069,0.079,0.0,0.625,0.0,0.149,0.0,0.0,0.0,9.173,1.854,0.0
1098234,"Pork, ground or patty, breaded, cooked",,20.3,22.72,10.53,333,0.0,44.83,0,0,0.6,51,1.61,24,191,296,388,2.51,0.067,28.7,6,6,0,0,1.01,0.4,0,0,0,0.5,0.605,0.216,3.827,0.295,14,0.46,65.4,9.5,8,7,19,0.0,0.0,67,6.628,0.0,0.0,0.0,0.007,0.007,0.234,4.109,2.076,9.027,4.055,0.445,0.057,0.0,0.471,0.0,0.136,0.0,0.0,0.0,9.736,4.613,1.24
1098235,Pork jerky,,33.2,25.6,11.0,410,0.0,23.36,0,0,1.8,20,5.42,51,407,597,1785,8.11,0.227,10.7,0,0,0,0,0.49,0.3,0,0,0,0.0,0.154,0.142,1.732,0.179,134,0.99,109.1,2.3,0,134,134,0.0,0.0,48,10.85,0.0,0.0,0.0,0.015,0.162,0.819,5.72,3.897,10.099,0.81,0.185,0.016,0.0,1.135,0.0,0.071,0.0,0.0,0.0,11.305,1.011,9.0
1098236,"Pork chop, NS as to cooking method, NS as to fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098237,"Pork chop, NS as to cooking method, lean and fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098238,"Pork chop, NS as to cooking method, lean only eaten",,29.13,4.55,0.09,164,0.0,63.43,0,0,0.0,6,0.51,32,289,486,524,1.98,0.068,51.0,0,0,0,0,0.21,0.4,0,0,0,0.0,0.593,0.259,8.607,0.583,0,0.57,77.5,0.0,0,0,0,0.0,0.0,81,1.537,0.0,0.0,0.0,0.002,0.002,0.056,0.977,0.487,1.772,0.397,0.014,0.058,0.0,0.127,0.0,0.03,0.0,0.0,0.001,1.931,0.49,0.0
1098239,"Pork chop, broiled or baked, NS as to fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098240,"Pork chop, broiled or baked, lean and fat eaten",,27.69,10.5,0.0,211,0.0,59.13,0,0,0.0,8,0.5,31,276,459,514,1.92,0.068,47.7,1,1,0,0,0.2,0.5,0,0,0,0.0,0.565,0.249,8.2,0.558,0,0.64,74.6,0.0,0,0,0,0.0,0.0,84,3.274,0.0,0.0,0.0,0.005,0.005,0.117,2.027,1.08,4.786,1.401,0.062,0.077,0.0,0.195,0.0,0.083,0.0,0.0,0.002,5.068,1.578,0.0
1098241,"Pork chop, broiled or baked, lean only eaten",,29.13,4.55,0.09,164,0.0,63.43,0,0,0.0,6,0.51,32,289,486,524,1.98,0.068,51.0,0,0,0,0,0.21,0.4,0,0,0,0.0,0.593,0.259,8.607,0.583,0,0.57,77.5,0.0,0,0,0,0.0,0.0,81,1.537,0.0,0.0,0.0,0.002,0.002,0.056,0.977,0.487,1.772,0.397,0.014,0.058,0.0,0.127,0.0,0.03,0.0,0.0,0.001,1.931,0.49,0.0
